Name,google_rating,google_reviews
Hia Wan Khao Tom Pla,4.4,1994.0
Phunisa,4.4,870.0
Khao Phra Ram Long Song Lao Ohw,4.2,1327.0
Ruean Panya,4.2,296.0
Roti Thaew Nam,4.4,711.0
Surf & Turf by Soul Kitchen,4.7,485.0
Chuan Chim,4.2,642.0
Saiyut and Doctor Sai Kitchen,4.6,1925.0
Keo Pla,4.3,666.0
Krua Chao Baan,4.0,1624.0
Here Hai,4.4,2888.0
Kao.Piak.Sen,4.4,1550.0
Kai Yang Rabeab (Khao Suan Kwang),4.2,520.0
Krua Luang Ten,4.3,776.0
Pae,4.1,2051.0
Mon,5.0,6.0
Mor Mu Dong,4.4,3096.0
Lim Lao Ngow (Samphanthawong),4.3,928.0
Meena,4.4,5.0
Pho Tha Bo,4.4,614.0
Jeh O,4.1,7049.0
Baannai,4.2,173.0
Busarin Cuisine,4.7,72.0
Peng Duck Noodles,4.4,340.0
Niyom Salt Grilled Duck,4.7,95.0
Sow Jeck,4.6,87.0
Kin-Kub-Ei,4.4,236.0
Khao Soi Thai Yai,4.7,236.0
Khao Lam Mae Khai Toon Klao,4.6,35.0
Krua Baan Platong,4.6,71.0
Roti Sai Mai Abeedeen-Pranom Sangaroon,4.5,1878.0
Tune In Garden,4.8,234.0
Here Klae Pork Satay,4.1,324.0
Roe Dang,4.4,665.0
Maan Muang,4.4,1421.0
No Name Noodle,4.3,141.0
Morakot Kitchen,4.1,212.0
Lung Khajohn Wat Ket,4.6,1193.0
Krua Laew Tae R-Rom,4.6,141.0
Tue Ka Ko Na Prince,4.3,63.0
Thien Duong,4.0,222.0
Indochine,4.1,1353.0
Go Neng (Wichayanon),4.0,1031.0
Baan Ta Ko Rai,4.3,908.0
U-Khao,4.6,471.0
Plaew,4.6,1048.0
Majchapasuk,4.3,601.0
Baan Heng,4.4,617.0
Khok Kloi Tom Yam Noodles with Eggs,4.5,265.0
Yok Kheng,4.5,790.0
One Chun,4.3,3745.0
Pad Thai Fai Ta Lu (Phra Nakhon),4.2,1149.0
Laab Somphit,4.5,494.0
Rasik Local Kitchen,4.5,286.0
Lucky,4.5,1496.0
Kapi Sator,4.7,1547.0
Huen Muan Jai,4.3,3972.0
Hok Kee Lao,4.5,471.0
Krua Khun Nid,4.2,995.0
Khao Soi Mae Sai,4.5,4424.0
Nai Ngieb,4.2,2455.0
K. Panich,4.4,1690.0
Pa Ting,,
Samlor,4.2,356.0
Khon Kaen Grilled Pork Neck,4.5,300.0
The Charm Dining Gallery,4.6,546.0
Beer Hima (Chatuchak),4.4,2138.0
Huan Soontaree,4.3,940.0
Leng Yentafo,4.2,658.0
Kin Lookdeaw,4.0,394.0
Hong Seng,4.2,270.0
Tonfon Bistro,4.3,271.0
Toh Daeng,4.7,934.0
Phed Phed Bistro,4.2,677.0
Ekachan,4.4,541.0
Thai Niyom,4.2,848.0
Bokkia Tha Din Daeng,4.4,513.0
Krua Suwimol,4.3,1250.0
Sanae,4.1,285.0
Na Chantra,4.5,477.0
Taberna 5 Mares,4.4,501.0
Enxebre,4.8,461.0
Lo Ponts,4.5,1292.0
Mar de Esteiro,4.2,612.0
Morrofino,4.7,742.0
Morro Tango,4.7,353.0
La Salinera,4.3,460.0
La Vasca,4.6,1446.0
Bichopalo,4.3,772.0
Atxa,4.7,268.0
Dos Cuiners,4.6,1664.0
La Sartén,4.6,885.0
Huerto Martínez,4.6,495.0
Sierra Quil'ama,4.6,875.0
Brots,4.7,731.0
Hostal Colomí,4.6,2459.0
Ochando,4.8,137.0
Abastos 2.0 - Mesas,4.6,15760.0
Bistrot 1965,5.0,5.0
Aires de Doñana,4.2,1312.0
Cadelo,4.7,1367.0
Varra,4.2,468.0
La Capilleta,4.6,2083.0
Platero & Co,4.6,205.0
IZAKAYA Tasca Japonesa,4.9,485.0
Forastera,4.5,408.0
Eximio by Fernando Martín,4.7,914.0
Anaco,4.9,695.0
La Fundición,4.5,850.0
Iwasaki,4.9,279.0
ConMimo,4.6,629.0
Origen,4.7,791.0
Can Ferrán,4.4,4818.0
El Molín de Mingo,4.6,1839.0
Bacira,4.6,2047.0
El Cigró d'Or,4.4,1377.0
Pementa Rosa,4.8,546.0
Finca Alfoliz,4.6,700.0
San Sebastián 57,4.6,829.0
Espacio Amunt,4.8,112.0
Az-Zait,4.6,765.0
Juan Mari,4.5,1001.0
La Alquería,4.7,334.0
Tándem,4.7,559.0
Moral,4.9,73.0
Casa Bigote,4.6,6325.0
Los Sentidos,4.8,1347.0
Lavedán,4.6,65.0
Umma,4.5,1002.0
A Horta d'Obradoiro,4.7,1771.0
La Cava d'en Sergi,4.5,927.0
Café de Altamira,4.4,727.0
Berdó,4.6,326.0
El Rebojo,4.6,1344.0
Casa Mané,4.5,1413.0
La Martina,4.6,692.0
Casa Toni,4.4,574.0
Alba,4.7,460.0
Perro Limón,4.7,526.0
La Taberna de Mike Palmer,4.2,512.0
La Taberna de Cuatro Caminos,4.7,588.0
El Molino,4.1,239.0
Granero,4.6,882.0
La Tarara,4.6,416.0
Alma Ezequiel Montilla,4.9,545.0
Berbena,4.8,835.0
La Cartería,4.1,408.0
Vinoteca Moratín,4.8,1071.0
Casa Marco,4.8,2906.0
Carmen,4.6,527.0
La MaMá,4.6,1055.0
Terra Palencia,4.7,456.0
Farragua,4.8,773.0
es.TABLE,4.4,178.0
La Oveja Negra,4.6,388.0
El Recetario,4.5,1052.0
El Racó de Pere i Pepa,4.7,997.0
Lalola de Javi Abascal,4.5,1201.0
Mesón Nelia,4.3,1266.0
Terra Olea,4.8,460.0
12 Tapas,4.5,1155.0
Tabula Rasa,4.8,582.0
El Merca'o,4.3,2067.0
Villa de Oro,4.5,1398.0
Pan de Cuco,4.3,1358.0
Ca´n Boqueta,4.5,718.0
Las Tortillas de Gabino,4.5,2408.0
El Envero,4.5,1184.0
Arrieros,4.6,102.0
Aureum by Picualia,,
Kàran Bistró,4.8,474.0
Can Xapes,4.7,1174.0
Mas Concas,4.5,919.0
Natxo Sellés,4.7,1680.0
Arotxa,4.7,872.0
Mesón Octavio,4.6,597.0
Azafrán,4.6,754.0
Frisone,4.6,611.0
Kimtxu,4.5,1414.0
Prada a Tope,4.6,542.0
La Cocina de Manuel,4.6,1474.0
Komfort,4.5,848.0
Del Oso,4.7,1975.0
Silbo Gomero,4.6,399.0
O Balado,4.9,767.0
El Equilibrista 33,4.6,551.0
Le Bistrot Gastronómico,4.7,890.0
Vivanda,4.4,1224.0
Pau,4.5,1103.0
Terreo Cocina Casual,4.9,1061.0
Miceli,4.8,1080.0
Quinqué,4.6,699.0
Gala,4.6,654.0
La Lechería,4.6,782.0
Vapor Gastronòmic,4.6,378.0
Avenir,4.9,501.0
Asador Gonzaba,4.4,1264.0
La Cuchara de San Lorenzo,4.7,2838.0
La Taberna de Almodóvar,4.5,1150.0
Els Caçadors,4.4,490.0
El Yantar La Cocina de Pilar,4.6,995.0
La Cocina de Ramón,4.5,1184.0
Tepic,4.3,2035.0
Terraza Carmona,4.6,4428.0
Cantina La Estación,4.5,1409.0
Blanqueries,4.6,1489.0
La Gruta,4.7,966.0
A Taberna do Trasno,4.5,2169.0
Trasiego,4.6,1614.0
Antoni Rubies,4.5,1271.0
La Posada de Águeda,4.4,778.0
Es Terral,4.6,277.0
El Espejo,4.4,803.0
Llantén,4.3,861.0
El Jardín de la Sal,4.4,2030.0
L'Algadir del Delta,4.5,903.0
Olea Comedor,4.7,679.0
Furancho La Zapatería,4.6,967.0
El Montañés,4.6,1042.0
Sobretablas,4.6,911.0
Existe,4.2,424.0
La Xarxa,4.6,816.0
Aimia,4.5,589.0
Can Boix,4.5,1104.0
Casa Chongastán,4.9,1429.0
2 Estaciones,4.6,713.0
Can Poal,4.7,1355.0
Hostal Jaumet,3.9,1142.0
Los Fueros,4.5,1152.0
Mirko Carturan Cuiner,4.6,371.0
Alberca,4.6,1635.0
El Secreto de Chimiche,4.7,528.0
La Barra de Kaymus,4.1,714.0
Garbí,4.6,377.0
Las Termas,4.8,3304.0
La Bola de Jorge Bosch,4.6,643.0
Treze,4.5,1688.0
Cami·Vell,4.8,559.0
El Buey,4.6,577.0
Asador La Chumbera,4.6,941.0
El Cel de les Oques,4.5,901.0
Elías,4.5,870.0
La Teja Azul,4.4,449.0
Casa Chesmy,4.6,819.0
El Risco,4.2,2473.0
El Chaleco,4.4,315.0
Consolación,4.5,1954.0
Casa el Tio David,4.6,389.0
Napicol,4.4,958.0
La Rebotica,4.6,643.0
Sisapo,4.7,1180.0
Cruix,4.6,2420.0
Casa Barqueiro,4.4,1247.0
Las Musas,4.4,3035.0
Tres por Cuatro,4.6,1044.0
Donamaria'ko Benta,4.7,917.0
La Cosmo,4.5,740.0
Coscolo,4.6,2117.0
Bacaro,4.5,1493.0
acebuche,4.7,917.0
Agua Salada,4.7,990.0
Brel,4.3,2342.0
A Viaxe,4.7,492.0
El Rinconcico,4.4,1493.0
Saó,4.7,882.0
Arteaga Landetxea,4.7,848.0
La Farola,4.8,1307.0
Rubén Miralles,4.8,789.0
La Montería,4.5,3017.0
Juan Veintitrés,4.7,723.0
Becook,4.4,1249.0
Nardi,4.6,986.0
Pacífico,4.6,1298.0
Vinatea,4.5,776.0
Daluan,4.8,1369.0
Mesón del Pastor,4.5,1337.0
A Xanela Gastronómica,4.8,2025.0
Almanaque Casa de Comidas,4.4,499.0
Arrocería Maribel,4.7,4436.0
Somiatruites,4.4,3204.0
Al Margen,4.3,881.0
La Finca - Villa Xarahiz,4.3,716.0
Bar Verat,4.6,1591.0
Maskarada,4.6,487.0
El Aguarde,4.5,492.0
El de Alberto,4.8,2919.0
Santé,4.5,580.0
El Origen,4.4,1179.0
Canteré,4.6,768.0
Brigecio,4.6,763.0
La Cantina de Diego,4.6,855.0
Deli,4.4,271.0
El Raier,4.9,413.0
Qiao Ai Lai Lai Xiao Long (Huangpu),4.5,180.0
Tasty Congee & Noodle Wantun Shop,3.9,702.0
A Niang Mian Guan,4.0,57.0
The Commune Social,4.5,55.0
Rong Cuisine,3.8,238.0
Mao Long,3.0,21.0
Cong's Kitchen,4.0,1.0
Nanxiang Steamed Bun (Yuyuan Road),4.1,22.0
Polux,4.9,17.0
Yangzhou Fan Dian (Huangpu),4.1,29.0
Jingmei Wuxi Noodles (Jingan),5.0,2.0
Xiao Tao Mian Guan,4.7,3.0
The Lakeside Veggie,,
YongFu Mini (Pudong),,
Lao Di Fang Mian Guan,4.5,65.0
Ho Hung Kee,3.9,1336.0
Lan Xin (Jinxian Road),4.1,54.0
Mi Thai,4.5,26.0
Lu Bo Lang,3.8,115.0
Rongjia Noodles Soup with Yellow Croaker (Jingan),4.2,6.0
Hao Sheng,4.7,3.0
Chun,5.0,23.0
Gong De Lin (West Nanjing Road),3.8,45.0
Easeful Cuisine (Jingan),3.8,5.0
Wang Lu,4.6,158.0
Yu Ge Zhanjiang (Jingan),4.5,519.0
Da Hu Chun (Middle Sichuan Road),4.4,99.0
Yu Du Lao Wei Mian (Huangpu),,
Yunhe Noodle (Huangpu),5.0,1.0
Chic 1699,4.3,6.0
Leen's,4.5,364.0
Lum Lai Duck Meat Koay Teow Th'ng,4.2,286.0
Laksalicious,4.5,1133.0
Penang Road Famous Jin Kor Char Kuey Teow,3.8,1005.0
Siam Road Char Koay Teow,4.2,2050.0
Sister Yao’s Char Koay Kak,4.5,291.0
BM Yam Rice,4.1,1876.0
Duck Blood Curry Mee,4.0,545.0
Roti by d'Tandoor,4.6,666.0
Hor Poh Cuisine,4.3,748.0
Jalan Ipoh Claypot Chicken Rice,4.1,276.0
Bridge Street Prawn Noodle,4.2,742.0
Moh Teng Pheow Nyonya Koay,4.1,1719.0
Ivy's Nyonya Cuisine,4.3,928.0
Coast by Kayra,4.9,273.0
Ravi's Famous Apom Manis,4.6,95.0
Serabai Istimewa,4.1,17.0
Wan Dao Tou Assam Laksa,4.2,110.0
BM Cathay Pancake,4.3,96.0
Sek Yuen,4.1,3242.0
Hot Bowl White Curry Mee,4.1,1365.0
Rasa Rasa,4.6,298.0
Aliyaa,4.4,1241.0
Restoran Pik Wah,4.1,1123.0
Lai Foong Lala Noodles,3.9,1737.0
Winn's Cafe,4.4,945.0
Super Star Koay Teow Soup,4.4,213.0
De. Wan 1958 (Taman U Thant),4.5,3519.0
Congkak (Bukit Bintang),4.1,475.0
Sin Kiew Yee Shin Kee Beef Noodles,4.3,1779.0
Ah Boy Koay Teow Th'ng,4.2,602.0
Thara,4.4,401.0
Sao Nam,4.4,655.0
Communal Table by Gēn,4.3,448.0
Green House Prawn Mee & Loh Mee (223 Jalan Burma),4.0,2019.0
Hing Kee Bakuteh (121 Jalan Kepong),4.1,1999.0
Ming Qin Charcoal Duck Egg Char Koay Teow,3.9,972.0
Hai Kah Lang (Taman Cheras),4.4,1586.0
Bibik's Kitchen,4.2,694.0
Sardaarji,4.3,778.0
Nam Heong Chicken Rice (City Centre),3.9,1511.0
Neighbourwood,4.5,179.0
Wong Mei Kee,3.8,2323.0
Ghee Lian,3.7,4731.0
Taman Bukit Curry Mee,4.2,152.0
Tho Yuen,4.0,537.0
Penang Road Famous Laksa,4.3,1483.0
Heun Kee Claypot Chicken Rice (Pudu),4.1,3021.0
Anak Baba,3.9,677.0
Foong Lian,4.1,325.0
MTR 1924,4.3,2592.0
My Own Café,4.6,491.0
Nasi Ayam Hainan Chee Meng (Jalan Kelang Lama),4.2,1183.0
Sri Nirwana Maju,4.1,3237.0
Ah Hei Bak Kut Teh,4.3,836.0
Teksen,4.5,3480.0
La Santa Barbacha,4.6,287.0
Tejas Chocolate,4.6,1373.0
nobie's,4.6,945.0
Kemuri Tatsu-ya,4.4,2158.0
Distant Relatives,4.5,235.0
Burnt Bean Co.,4.7,1170.0
Cattleack Barbeque,4.6,1853.0
Blood Bros BBQ,4.4,1026.0
Goldee’s,4.7,1152.0
Barbs B Q,4.8,166.0
Ramen del Barrio,4.5,391.0
Lucia,4.6,608.0
Cuantos Tacos,4.7,838.0
Franklin Barbecue,4.7,6360.0
Killen's BBQ,4.5,5633.0
Gemma,4.7,720.0
Rosie Cannonball,4.5,550.0
The Pit Room,4.5,6573.0
Ngon Vietnamese Kitchen,4.6,653.0
Emmer & Rye,4.4,1578.0
nonna,4.5,347.0
KG BBQ,4.7,1104.0
Rosemeyer Bar-B-Q,5.0,126.0
Ema,4.6,242.0
Nancy's Hustle,4.7,1846.0
Street to Kitchen,4.5,828.0
Cullum's Attaboy,4.5,185.0
Nam Giao,4.4,482.0
Belly of the Beast,4.8,315.0
Truth BBQ,4.5,2988.0
Mala Sichuan Bistro,4.5,1818.0
Killen's,4.4,1227.0
Theodore Rex,4.7,564.0
Dai Due,4.7,1159.0
The Jerk Shack,4.3,1286.0
Briscuits,4.7,146.0
Micklethwait Craft Meats,4.7,1768.0
Odd Duck,4.7,3252.0
Ladino,4.6,597.0
Pinkerton's BBQ,4.6,4473.0
Một Hai Ba,4.6,515.0
Veracruz Fonda & Bar,4.5,728.0
Nixta Taqueria,4.4,937.0
Southerleigh Fine Food & Brewery,4.5,3895.0
Il Tirabusciò,4.6,351.0
Osteria dell'Accademia,4.4,176.0
Fratelli Bruzzone,4.6,404.0
Ostaria Pignatelli,4.4,878.0
Altavilla,4.5,583.0
La Villa,4.3,3916.0
Antica Trattoria Gianna,4.7,1358.0
Oberraindlhof,4.6,421.0
Fracia,4.6,546.0
Clemente,4.5,829.0
Dalla Rosa Alda,4.5,247.0
Nida,4.9,222.0
Hostaria Viola,4.7,559.0
Vez,4.8,112.0
Cile's,4.5,906.0
Trattoria Antichi Sapori,4.5,1303.0
Old Friend,4.7,379.0
Palmerino - Il Bacalà a Sandrigo,4.5,975.0
Trattoria da Marino,4.5,918.0
Scannabue Caffè Restaurant,4.5,3254.0
Camiano Piccolo,4.5,417.0
Osteria Le Panzanelle,4.6,1028.0
Raieü,4.4,1112.0
Antica Trattoria da Miculan,4.6,633.0
Foresta,4.7,663.0
La Tradizione - Cucina Casalinga,4.7,973.0
Osteria de Börg,4.4,2120.0
Antica Trattoria la Grotta dal 1918,4.7,1179.0
Del Belbo - Da Bardon,4.7,947.0
Trattoria Losanna,4.6,1028.0
Casa del Vino della Vallagarina,4.6,1352.0
Angiolina,4.5,831.0
Osteria Didù,4.6,820.0
Osteria Numero 2,4.6,1292.0
Osteria La Solita Zuppa,4.6,1230.0
Osteria Zanchetti,4.8,489.0
Trattoria Ai Due Platani,4.6,1478.0
Dell'Alba,4.6,602.0
Italia,,
Osteria dal Moro,4.5,1585.0
Osteria Veglio,4.7,714.0
Osteria Madonnetta,4.7,2799.0
Buatta Cucina Popolana,4.1,2625.0
Antica Trattoria Cattivelli,4.6,1248.0
Contesto Alimentare,4.4,642.0
Andrea - Sapori Montani,4.6,457.0
Burro & Alici,4.3,1597.0
Roma,4.6,641.0
Il Ciabot,4.6,192.0
L'Oste Dispensa,4.6,1281.0
Luna Rossa,4.6,530.0
Al Piave,4.3,1091.0
Taverna dei Caldora,4.5,973.0
13 Comuni,4.4,607.0
Upepidde,4.3,420.0
Taverna del Grappolo Blu,4.3,1078.0
Al Palazzon,4.4,295.0
Serendib,4.3,1073.0
La Pineta,4.6,430.0
Stella,4.8,125.0
Trattoria Lanzagallo,4.3,306.0
Podere San Faustino,4.6,965.0
Osteria Borsò Gambrinus,4.4,1380.0
Osteria la Fefa,4.7,774.0
Antica Trattoria La Toppa,4.6,904.0
Dalla Libera,4.6,383.0
Apollonia,4.9,216.0
L'Acino,4.6,1137.0
QuarantunoDodici,4.5,1425.0
Boivin,4.5,820.0
Rosselli 77,4.8,295.0
Krone,4.5,166.0
Buscone,4.7,493.0
Antica Locanda al Cervo - Landgasthof zum Hirschen,4.6,623.0
Veneziano,,
Terme,3.5,23.0
Al Bersagliere,4.3,795.0
Trattoria da Paeto,4.5,444.0
Il Sogno,4.5,1614.0
Tre Noghere,4.6,1011.0
Da Giannino - L'Angolo d'Abruzzo,4.4,1824.0
Domenico dal 1968,4.3,483.0
La Campanara,4.6,974.0
La Brinca,4.7,1525.0
Sa Mandra,4.8,2815.0
Borgo Spoltino,4.6,847.0
Zeb,4.0,748.0
Trattoria alla Ruota,4.6,952.0
Da Burde,4.3,2235.0
Locanda del Capitano & Tipico Osteria,4.5,428.0
Da Marchesi,4.6,902.0
Le Antiche Sere,4.0,618.0
Osteria Piazzetta Cattedrale,4.4,418.0
Antica Osteria,4.7,330.0
La Cuccagna - Giro di Vite,4.5,471.0
Vecchio Porto,4.4,655.0
Le Miniere,4.6,1066.0
Locanda Cacciatori,4.5,1310.0
Osteria della Villetta,4.3,461.0
Green T.,4.1,541.0
"Da Flavio e Fabrizio ""Al Teatro""",4.5,613.0
Trattoria Cibrèo - Il Cibrèino,4.3,671.0
La Chioccia d'Oro,4.7,916.0
Cantina dei Cacciatori,4.7,790.0
Lo Stuzzichino,4.6,1973.0
Taverna 58,4.6,1120.0
Il Conte Matto,4.3,745.0
Villa Aurora,4.5,444.0
La Fratanza,4.3,151.0
Bruxaboschi,4.5,1112.0
Trattoria da Fagiolino,4.6,1169.0
Romani,4.5,1763.0
La Cucoma,4.6,1565.0
Trippa,4.7,1470.0
L'800,4.4,596.0
Al Convento - Casa Torrente,4.0,845.0
Dongiò,4.4,1318.0
Nana Piccolo Bistrò,4.7,569.0
Hosteria Grappolo d'Oro,4.4,2496.0
Locanda da Condo,4.4,342.0
Alla Pace,4.6,477.0
La Torre,4.5,934.0
Il Latini,4.3,4255.0
Lokanda Devetak,4.7,987.0
Antiche Sere,4.6,1594.0
Forma,4.7,292.0
Maso Palù,4.7,1487.0
Coxinendi,4.8,210.0
Agritur El Mas,4.7,2072.0
Il Sottomarino,4.6,1421.0
Edelweiss,4.6,1175.0
Antica Locanda di Sesto,4.6,1142.0
Caffè Grande,4.5,434.0
La Baita,4.5,1411.0
Osteria Storica Morelli,4.4,548.0
Locanda del Colonnello,4.3,319.0
Vecchia Lama,4.5,899.0
Dei Cantoni,4.5,1043.0
La Bucaccia,4.6,1362.0
Osteria dei Segreti,4.6,698.0
Dalie e Fagioli,4.4,1728.0
Lerchner's In Runggen,4.6,1003.0
La Dispensa di Armatore,4.6,273.0
Da Giocondo,4.6,978.0
Nuova Roma,4.2,820.0
Osteria del Gallo e della Volpe,4.5,482.0
Impero,4.7,525.0
La Locanda del Falco,4.7,724.0
Il Casolare dei Segreti,4.7,925.0
Osteria Platzegg,4.6,182.0
Salotto sul Mare,3.6,33.0
Moi,4.8,194.0
Trattoria della Fortuna,4.2,280.0
Ronchi Rò,4.8,146.0
I Tri Siochètt,4.5,4113.0
Rimulas,4.8,178.0
Ca' d'Frara,4.5,1500.0
ChiaroScuro,4.6,332.0
Mezzolitro Vini e Cucina,4.5,631.0
Da Sapì,4.5,733.0
Locanda delle Grazie,4.5,1293.0
L'Ortone,4.6,1584.0
L'Osteria della Trippa,4.3,619.0
Su Gologone,4.6,1848.0
Vecchia Marina,4.5,1108.0
La Locanda Gesù Vecchio,4.7,2458.0
Consorzio,4.3,1124.0
Magazzino 52,4.6,404.0
Oishi,4.6,324.0
Nerina,4.3,456.0
Ostaria Tyrol,4.5,910.0
Estrò,4.4,179.0
Bros' Trattoria,4.2,350.0
Gerani,4.5,385.0
Podere 39,4.3,514.0
Da Gregorio,4.7,499.0
Coquus,4.5,104.0
Rosmarino,4.4,2287.0
Locanda Pincelli,4.6,631.0
Cibus,4.4,1088.0
Trattoria al Parco,4.7,1833.0
Al Monastero,4.5,1298.0
Al Cambio,4.4,1085.0
Osteria Mondo d'Oro,4.4,412.0
Trattoria da Zamboni,4.6,1458.0
Trattoria di Via Serra,4.6,1752.0
Il Ritrovo d'Abruzzo,4.8,373.0
Me Cumpari Turiddu,4.3,1792.0
Antica Filanda,4.7,1196.0
Vögele,4.5,3648.0
Antica Fattoria del Grottaione,4.0,25.0
La Pignata,4.7,744.0
Il Turacciolo,4.7,444.0
Da Felice,4.4,898.0
Trattoria da Probo,4.5,872.0
Alla Pasina,4.4,1400.0
CUCINA.eat,4.6,561.0
L'Acquario,4.5,807.0
Nole,4.5,159.0
L'Ostreria Fratelli Pavesi,4.5,830.0
Osteria dei Maltagliati,4.6,299.0
Osteria Ophis,4.6,273.0
Al Borgo,4.6,988.0
Gassenwirt,4.6,455.0
La Gioconda,4.6,681.0
Osteria La Torre,4.5,761.0
Perbacco - Vini e Cucina,4.6,445.0
Trattoria Porteri,4.7,1318.0
Al Becco della Civetta,4.2,685.0
Da Fausto,4.6,428.0
Borgo Poscolle,4.6,607.0
Castagneto,4.6,718.0
Osteria San Giulio,4.6,1060.0
Kanton Restaurant,4.8,578.0
Sot'Ajarchi,4.3,734.0
Il Moro,4.5,451.0
Osteria Bartolini,4.3,2736.0
Accademia Ristorante,4.7,791.0
Trattoria Pennestri,4.6,1628.0
Caffè La Crepa,4.7,715.0
Osteria Bartolini,4.3,2968.0
Dentella,4.6,1149.0
Gabbiano 1983,4.6,1059.0
Futura Osteria,4.4,293.0
Ahimè,4.5,436.0
Vascello d'Oro,4.5,1450.0
Romanè,4.4,1442.0
Osteria del Miglio 2.10,4.7,522.0
Osteria Bartolini,4.3,3610.0
Antichi Sapori,4.8,1693.0
Da Alighiero,4.1,411.0
Namo Ristobottega,4.7,384.0
Laghetto,4.4,712.0
Magnagallo,4.3,1504.0
Aciniello,4.5,854.0
Osteria Expanificio,4.3,1607.0
Osteria Magona,4.7,3084.0
Locanda del Barone,4.7,885.0
Ai Burattini,4.8,282.0
Locanda Mariella,4.7,461.0
Da Pode,4.6,800.0
Battaglino,4.6,912.0
Palazzaccio,4.6,525.0
Boccondivino,4.6,2296.0
Il Fiorile,4.3,352.0
Osteria La Pimpinella,4.5,545.0
Mingone,4.3,723.0
Violetta,4.5,439.0
Il Cedro,4.5,164.0
53 Untitled,4.7,547.0
Al Mrzab,4.4,2499.0
Mika,4.5,183.0
ťazal,4.8,75.0
Beirut Sur Mer,4.5,2994.0
ryba,4.7,338.0
Almayass,4.6,824.0
Otoro,4.7,676.0
Superica,4.5,2425.0
Table & Main,4.7,1307.0
Heirloom Market BBQ,4.6,2568.0
Masterpiece,4.3,947.0
The Busy Bee,4.0,3245.0
Antico Pizza Napoletana,4.6,5903.0
Estrellita,4.6,522.0
Whoopsie's,4.5,92.0
Arepa Mia,4.5,1737.0
Little Bear,4.6,407.0
Fishmonger,4.6,270.0
Bomb Biscuit Co.,4.5,750.0
Banshee,4.7,529.0
Fred's Meat & Bread,4.5,1273.0
Snatch,4.6,778.0
Shōyu,4.8,1916.0
Milda,4.4,1856.0
Multertor,4.2,134.0
STÜVA in der Krone - Säumerei am Inn,4.7,155.0
Postigliun,4.8,163.0
Gül,3.9,1508.0
Agorà,4.8,62.0
Wiesner Mysterion – Werkstatt Kost,,
Alpenblick - Bistro,4.7,222.0
Natürlich,4.6,111.0
DAR,4.5,505.0
Grotto della Salute,4.5,624.0
Asia,4.1,339.0
Fischerstube,4.7,241.0
AuGust,4.2,1053.0
Le Lab by Adel & Niko,4.8,98.0
Lokal,4.5,320.0
Bazaar,4.6,220.0
Njørd café,4.8,330.0
SALZANO,4.5,908.0
Birdy's by Achtien,4.6,177.0
Alpenblick - Swiss Bistro,4.1,456.0
Ivy 23,4.9,152.0
Ô Bois Sauvage,4.6,392.0
L'Agape,4.6,232.0
Bistrot du Lion d'Or,4.6,470.0
Stadthaus,4.7,385.0
Bären,4.8,459.0
Blume,4.8,247.0
16 ART-BAR-RESTAURANT,4.7,325.0
Rathauskeller Bistro,4.4,276.0
Château de Pleujouse,4.6,167.0
PINOT,4.7,76.0
Bistrot Dumas,4.5,229.0
La Fleur de Sel,4.8,448.0
Restaurant du Quai,4.1,484.0
Casa Casutt - Ustria,4.6,178.0
Moosegg,,
Restaurant Schlüssel - Schlüsselstube,4.8,86.0
Zum Alten Stephan,4.7,367.0
Auberge de la Croix d'Or - Bistro,4.6,220.0
Sonne,4.7,339.0
Edo,4.7,261.0
Wirtshus zum Wyberg,4.8,383.0
Centrale,4.7,208.0
Braui,4.4,142.0
Adler,4.8,191.0
Bistro by Regina Montium,2.9,66.0
Kaiserstock,4.7,216.0
Panorama - Bistro,4.8,485.0
Landgasthof Ochsen,4.7,239.0
Chappeli,4.7,257.0
Gasthaus Schupfen,4.6,635.0
Chez Philippe,4.3,2130.0
Bacchus Bistro & Genussmanufaktur,4.8,107.0
Hardern Pintli,4.7,616.0
Auberge Communale,4.6,311.0
Bären,4.7,296.0
The Mansard Restaurant,4.8,17.0
Là-Haut,4.8,437.0
Schüpbärg-Beizli,4.7,391.0
Colani Bistrot,4.7,149.0
SUAHOY,4.6,349.0
Le Café Valrose,4.6,41.0
Grotto Valmaggese,4.5,480.0
Barranco,4.6,897.0
Myò Sushi Bar,4.5,408.0
Gaijin Izakaya,4.7,1030.0
Le Bistro by Décotterd,4.6,31.0
Flamel,4.7,316.0
au violon,4.6,493.0
Le Restaurant,4.7,846.0
Albrun,4.6,127.0
Nest- und Bietschhorn,4.8,192.0
La Bottega di Mario,4.0,202.0
Brasserie Le Gogant,4.8,17.0
Auberge Communale Le Mont,4.8,447.0
Muntanella,4.2,17.0
Alpenblick,4.4,114.0
Philipp Blaser,4.6,335.0
Les Curiades,4.8,1601.0
D'Chuchi,5.0,190.0
La Trattoria,4.6,63.0
Anker,4.8,220.0
Bauernschänke,4.5,592.0
Golden Dragon,4.7,411.0
Stiva Grischuna,4.7,370.0
Didi's Frieden,4.7,658.0
Café de Riex,4.8,305.0
Gasthof zur Sonne,4.7,176.0
Eintracht,4.6,201.0
Zum Pflugstein,4.7,255.0
Candela,4.6,685.0
Alla Cantina,4.6,149.0
Buech,4.6,441.0
Casa Caminada,4.8,183.0
Netts Schützengarten,4.6,665.0
Zer Schlucht,4.8,404.0
